id,church_name,former_denomination,city,local_authority,region,nation,latitude,longitude,conversion_type,conversion_subtype,current_name,year_converted,decade,source,confidence_tier
247647ea86b8,,,Edinburgh,,,,55.9323286,-3.1286935,unknown,unknown,Franciscan Friary,,,osm,medium
59bdbffcc1c5,,,,,,,52.3309451,-2.0642853,unknown,unknown,Old Chapel,,,osm,medium
e9bf0f1021f2,,,,,,,52.563046,-2.0314119,unknown,unknown,,,,osm,medium
4607afc2b449,,,,,,,52.9436163,-1.3923085,unknown,unknown,,,,osm,medium
c95de2d25ea8,,,,,,,53.4419415,-2.3534729,unknown,unknown,,,,osm,medium
12e2862fda9f,,,,,,,51.1057758,-0.0278222,unknown,unknown,,,,osm,medium
3110b9c71038,,,Birmingham,,,,52.4507118,-1.8249829,unknown,unknown,Birmingham City Mission,,,osm,medium
015f4f8ee6b8,,,,,,,51.3815579,-0.414138,unknown,unknown,,,,osm,medium
7fbd59d91603,Saint Dominic's Church,,,,,,52.9903541,-6.9861316,unknown,unknown,,,,osm,medium
cc9b4501da46,,,,,,,51.1941127,0.279159,unknown,unknown,Hillsong Church,,,osm,medium
1f9a9c8bc43f,,,,,,,51.5646093,-0.139953,unknown,unknown,Little Angels day nursery,,,osm,medium
5927c545b9a2,,,,,,,51.4881275,-0.0988384,unknown,unknown,,,,osm,medium
fe35a70abfe3,The Haven Church,,Nottingham,,,,52.9245297,-1.2794806,unknown,unknown,,,,osm,medium
682baa6f66bd,Richdale Sofas,,Nottingham,,,,52.9280875,-1.2866023,hospitality,cafe,7th City,,,osm,medium
506423fffe14,,,Edinburgh,,,,55.9805604,-3.1963444,unknown,unknown,Alien Rock,,,osm,medium
097cada08cb9,,,,,,,53.964938,-1.0836157,unknown,unknown,,,,osm,medium
0bd5ffc10358,Wesley Chapel,,Nottingham,,,,52.9320661,-1.2691248,residential,residential_general,Stapleford House,,,osm,medium
d9ce8ddf2603,,,,,,,50.2370296,-4.8192004,unknown,unknown,Boswinger Methodist Chapel,,,osm,medium
b1b7e3397e01,New Lanark Church,,New Lanark,,,,55.664399,-3.7817579,community,community_centre,New Lanark Community Hall,,,osm,medium
f8dc7dabfe30,St Barr's Church,,,,,,57.0394926,-7.4341457,unknown,unknown,Cille Bharra,,,osm,medium
caa89e41fe57,,,,,,,54.0850036,-4.7549406,community,community_centre,Methodist Church Hall,,,osm,medium
761aa5dfd9f4,,,,,,,56.2042774,-3.4214219,community,community_centre,Kinross Day Centre,,,osm,medium
0ffb06a8e6c1,,,Ilkley,,,,53.8934222,-1.7326139,unknown,unknown,,,,osm,medium
f0ed23e5e71f,,,Nottingham,,,,52.9230148,-1.2881037,community,community_centre,Springfield Events Hall,,,osm,medium
5cb923e83a13,,,Northampton,,,,52.2749607,-0.9006918,unknown,unknown,,,,osm,medium
0b1d530fc269,,,,,,,55.9804192,-3.2230795,unknown,unknown,,,,osm,medium
5c67ae7b8251,,,,,,,51.6120291,-0.0540177,unknown,unknown,,,,osm,medium
edd402b56693,Saint George's Church,,Edinburgh,,,,55.9515114,-3.2091395,commercial,office,West Register House,,,osm,medium
937cc4ad590a,,,,,,,53.7759845,-2.3825098,unknown,unknown,,,,osm,medium
79a835877e32,,,London,,,,51.5362025,-0.1922745,unknown,unknown,Willesden and St Marylebone Sea Cadets/TS Bicester/Kilburn Tin Tabernacle,,,osm,medium
3493ba7fd226,,,,,,,52.7664317,-1.2072529,unknown,unknown,,,,osm,medium
be350d349784,,,Preston,,,,53.7935274,-2.6971891,unknown,unknown,,,,osm,medium
981464928bf4,,,Scunthorpe,,,,53.5811712,-0.6755357,unknown,unknown,Woodlands Crematorium,,,osm,medium
ba787257af3e,Ebenezer Methodist Church,,Ilkeston,,,,52.9832647,-1.3140162,unknown,unknown,,,,osm,medium
b6d9045d8109,,,,,,,53.0044663,-7.5950886,unknown,unknown,,,,osm,medium
594c0ff49b2d,Wesleyan Methodist Chapel,,Bromsgrove,,,,52.3628434,-2.0544399,unknown,unknown,,,,osm,medium
3c85a02afcaa,,,,,,,51.1726504,-0.1675979,unknown,unknown,,,,osm,medium
42c98b9357cc,Gorse Covert Free Church,,,,,,52.7788807,-1.2401043,community,community_centre,New Life Community Church,,,osm,medium
5219ca8e3fb8,,,,,,,51.4950489,-0.1130653,unknown,unknown,Henry Moore Sculpture Studio,,,osm,medium
482207a0d1c2,,,,,,,56.3853965,-3.3520641,unknown,unknown,,,,osm,medium
49315743cc72,,,,,,,51.2547186,-0.5940541,community,community_centre,Church Hall,,,osm,medium
1c66850d7bd5,,,Montrose,,,,56.709525,-2.4671519,unknown,unknown,,,,osm,medium
3cf810a6be1a,,,,,,,55.8431447,-3.0476346,hospitality,bar,Newbyres Nursery & School Club,,,osm,medium
2c0e7b156c65,,,,,,,55.9301377,-3.1678363,mosque,mosque_general,IQRA Academy,,,osm,medium
7952374a70c0,,,,,,,54.4003882,-2.9382842,unknown,unknown,St Andrews Ecclerigg,,,osm,medium
48cb912edd07,Trinity Church,,,,,,55.5997437,-2.4338156,unknown,unknown,,,,osm,medium
9b42da2e4e7a,,,Newport,,,,50.6462499,-1.4064045,unknown,unknown,,,,osm,medium
fd746a6031d5,,,Barnet,,,,51.6475845,-0.185983,unknown,unknown,,,,osm,medium
7146d50b004f,,,Southsea,,,,50.7970181,-1.0821743,unknown,unknown,,,,osm,medium
c085d17d87bf,,,,,,,50.7887335,-1.0829642,unknown,unknown,Victoria Mews,,,osm,medium
e751f5624dd9,,,,,,,53.3264618,-7.9856271,unknown,unknown,Temple Ciaran,,,osm,medium
229b42b7bb30,,,,,,,51.6440424,-2.6724147,unknown,unknown,,,,osm,medium
9fbb67986f8f,,,,,,,55.8940737,-3.0734563,unknown,unknown,,,,osm,medium
fa76002a81b5,,,Aberdeen,,,,57.149465,-2.1285226,unknown,unknown,Beechgrove Church,,,osm,medium
2a6d9f2843ca,,,,,,,55.9558536,-3.1883391,community,community_centre,St Andrew's Hall,,,osm,medium
b47f8eddcadb,,,Derby,,,,52.8165563,-1.3334664,unknown,unknown,,,,osm,medium
36a053176730,,,North Berwick,,,,56.060755,-2.7177329,unknown,unknown,St Andrew's Old Kirk,,,osm,medium
9f338c3ddf42,,,,,,,51.6530168,-0.0881708,unknown,unknown,,,,osm,medium
eefdaea79cd3,,,,,,,52.4895999,-1.8825099,unknown,unknown,,,,osm,medium
3614788d3673,,,,,,,49.5054688,0.1299196,unknown,unknown,Chapelle Sainte-Marie,,,osm,medium
fa06463fd279,,,,,,,49.5055023,0.1177568,unknown,unknown,,,,osm,medium
50f9f979943e,,,Reading,,,,51.4417724,-0.9302742,unknown,unknown,,,,osm,medium
23815d7835c6,,,Nottingham,,,,52.9386536,-1.1200357,commercial,office,SIA,,,osm,medium
954cc6cb2223,,,,,,,55.8549144,-4.242996,arts_culture,arts_centre,St Andrew's in the Square,,,osm,medium
c05fd51dbb42,,,Glasgow,,,,55.8546668,-4.234592,arts_culture,theatre,Saint Luke's,,,osm,medium
1522303a7791,Anderston Kelvingrove Church,,Glasgow,,,,55.8615984,-4.2749059,community,community_centre,The Pyramid at Anderston,,,osm,medium
c252452d9e2e,,,,,,,52.7769378,-1.2269197,unknown,unknown,,,,osm,medium
3543d6548d54,,,,,,,53.7815764,-1.5270415,unknown,unknown,,,,osm,medium
6c467a521968,,,Leeds,,,,53.8064665,-1.5681443,mosque,mosque_general,Leeds Grand Mosque,,,osm,medium
9d9f85c1d9a0,,,,,,,51.5226946,-0.2171913,unknown,unknown,Former hospital chapel,,,osm,medium
4bba9182cefe,,,,,,,51.5976507,-0.4108513,mosque,mosque_general,Northwood Hills Masjid and Commnity Centre,,,osm,medium
918df813128b,,,,,,,52.9105775,-1.1407267,unknown,unknown,Wilford Hill Crematorium,,,osm,medium
0679de01adfc,,,,,,,53.4549659,-2.2235317,unknown,unknown,,,,osm,medium
a1d74e1acae9,,,,,,,53.463633,-2.2415192,unknown,unknown,,,,osm,medium
1e190690940c,,,Wakefield,,,,53.6983331,-1.4851003,unknown,unknown,,,,osm,medium
032a5b3ee6c0,,,Leeds,,,,53.8114993,-1.4458895,community,community_centre,The Parish Church Hall,,,osm,medium
ed40b91ffef0,,,Leeds,,,,53.8216258,-1.4487461,community,community_centre,St Lukes,,,osm,medium
360de64c7ddc,,,Dublin,,,,53.3485907,-6.2669168,hospitality,pub,The Church,,,osm,medium
277233a5a9c8,,,Preston,,,,53.7518051,-2.734246,unknown,unknown,St. Theresa’s Roman Catholic Church,,,osm,medium
20f7c63a8b7f,,,Preston,,,,53.7634202,-2.6892419,unknown,unknown,Crossgate Church,,,osm,medium
5bfc1a0e8f5e,,,,,,,55.8453968,-4.1283527,unknown,unknown,,,,osm,medium
c0f80cb15a17,New Barony Church,,Glasgow,,,,55.8617198,-4.2370821,hospitality,bar,Barony Halls,,,osm,medium
0b0dc0b8099e,,,,,,,55.8983025,-4.3452867,community,community_centre,All Tots Day Care Centre,,,osm,medium
bebed980062e,,,Birmingham,,,,52.4571415,-1.8662416,unknown,unknown,Sparkhill Methodist Church,,,osm,medium
f7dea397f641,,,Douglas,,,,54.1529952,-4.4845625,unknown,unknown,,,,osm,medium
f3ea0b35a6ca,,,,,,,52.0398532,-0.5563343,unknown,unknown,Site of former Church (Anglican),,,osm,medium
3417d7bb8471,St Nicholas' Church,,Hastings,,,,50.8560419,0.5952498,unknown,unknown,Hastings Fishermen's Museum,,,osm,medium
124e3e70dba4,,,Glasgow,,,,55.8015086,-4.2201373,unknown,unknown,St Martin's RC Church,,,osm,medium
36b5d376a95a,,,Exeter,,,,50.7272544,-3.5251164,unknown,unknown,,,,osm,medium
6b03ae7924c4,,,,,,,55.9236676,-4.1549843,unknown,unknown,,,,osm,medium
cf7b977440b5,,,Glasgow,,,,55.9222558,-4.1536792,unknown,unknown,Lenzie Parish Church,,,osm,medium
8aa7c16cdde6,,,Eastbourne,,,,50.7957157,0.2866998,community,community_centre,Kings Centre,,,osm,medium
aa425058a2f4,,,Birmingham,,,,52.4436059,-1.891415,unknown,unknown,,,,osm,medium
837f0da4b133,,,,,,,53.4016668,-2.9638898,unknown,unknown,Chatham Building,,,osm,medium
2e92c51f2ead,,,Glasgow,,,,55.859702,-4.2450619,unknown,unknown,The Ramshorn,,,osm,medium
e0ccd051986f,,,Welwyn Garden City,,,,51.8127302,-0.1907554,community,community_centre,Christ the King Community Hall,,,osm,medium
33110d8979cd,,,Leiston,,,,52.2097592,1.5797834,unknown,unknown,,,,osm,medium
c35839bf6854,,,London,,,,51.4769149,-0.048097,community,community_centre,All Saints,,,osm,medium
c207421163e8,,,,,,,51.4914376,-0.0606877,unknown,unknown,Manor Methodist Church,,,osm,medium
c7afe34e5920,,,,,,,51.6641758,-0.082234,unknown,unknown,,,,osm,medium
2fe1e6668434,,,,,,,51.4446971,0.3716691,arts_culture,arts_centre,St Andrew's Arts Centre,,,osm,medium
4ae490a8e959,,,,,,,51.1751067,-0.1711653,unknown,unknown,,,,osm,medium
242e6d96b939,,,,,,,52.2920143,-7.3152778,unknown,unknown,Former Mercy Convent Chapel,,,osm,medium
d2cd5e6084f7,,,,,,,55.495283,-3.7740982,unknown,unknown,Crawfordjohn Church,,,osm,medium
8a3f4f874724,,,,,,,52.137162,-0.4765992,unknown,unknown,,,,osm,medium
b8a24b070969,,,,,,,51.5614001,0.6598267,unknown,unknown,,,,osm,medium
aafcb9038b28,,,,,,,51.4941998,-3.1664538,commercial,shop,Rainbow Bargain,,,osm,medium
17ddf3cbcd89,,,,,,,57.0057167,-3.3970313,unknown,unknown,St Margaret's Church,,,osm,medium
a7eaae6f3930,St John the Divine,,,,,,52.630353,-1.1266575,unknown,unknown,,,,osm,medium
23e1aa497151,,,,,,,55.9330509,-3.7446273,unknown,unknown,,,,osm,medium
b51d8c0e1a5e,,,,,,,52.4613368,-1.9422319,education,school,School Chapel,,,osm,medium
43f48f589d3a,,,Cardiff,,,,51.482344,-3.2108147,unknown,unknown,,,,osm,medium
6e991717b6b1,,,,,,,55.9865862,-4.2302664,unknown,unknown,,,,osm,medium
6e02d777274d,,,,,,,51.3826471,-2.3922126,unknown,unknown,Kenneth Copeland Ministries,,,osm,medium
68c7366d79da,,,Edinburgh,,,,55.9721944,-3.1752063,mosque,mosque_general,Mohiuddin Jamia Masjid & Education Centre,,,osm,medium
397550b566e5,,,,,,,55.0959085,-1.5772205,unknown,unknown,,,,osm,medium
af4eeb27e20c,,,,,,,55.9386383,-3.8317878,unknown,unknown,,,,osm,medium
3895eb9facd1,,,Solihull,,,,52.4288041,-1.7619179,community,community_centre,"The Church Hall, Coppice Road",,,osm,medium
c54ba31dc121,,,,,,,55.6983154,-3.9801124,unknown,unknown,,,,osm,medium
530a1c816342,,,Sheffield,,,,53.3806324,-1.4565233,unknown,unknown,Church Of God Of Prophecy,,,osm,medium
fe2833f98aa8,,,Edinburgh,,,,55.9705708,-3.1693014,other_faith,hindu_temple,Edinburgh Hindu Mandir & Cultural Centre,,,osm,medium
8aa3a0172d26,,,,,,,51.6639054,-0.0668611,unknown,unknown,,,,osm,medium
fb421cadbe36,,,,,,,51.4934483,-3.2161532,education,school,Cathedral School - Chapel,,,osm,medium
4eb6ed0b79ea,,,Nottingham,,,,52.9772165,-1.1663404,unknown,unknown,Sherwood Church,,,osm,medium
ac55c56c6796,Saint Paul,,London,,,,51.4609229,-0.1753376,unknown,unknown,The Sanctuary,,,osm,medium
3e0d40f61d92,,,,,,,52.5408555,-1.8922421,unknown,unknown,,,,osm,medium
a35291ddee82,,,Quarriers Village,,,,55.8684585,-4.6179717,unknown,unknown,Mount Zion,,,osm,medium
f5c2416380d4,,,,,,,56.881787,-5.6926689,unknown,unknown,Polnish Chapel,,,osm,medium
d788665b2fb5,,,,,,,52.8170701,-2.1289963,unknown,unknown,,,,osm,medium
82a12d126749,,,,,,,52.2105604,1.5625644,unknown,unknown,,,,osm,medium
86ad6cd37fdc,,,,,,,53.3569806,-1.4732081,unknown,unknown,,,,osm,medium
734ba6321e56,,,Weston-Super-Mare,,,,51.361031,-2.9252942,unknown,unknown,Hope Church,,,osm,medium
ca12226d8548,,,,,,,49.6664516,-1.7350801,unknown,unknown,Chapelle Saint-Laurent,,,osm,medium
c18f01aaa3eb,,,,,,,49.674595,-1.7435869,unknown,unknown,Ancienne église Saint-Martin,,,osm,medium
5ee94f20b6f3,,,,,,,49.6658892,-1.7120992,unknown,unknown,Chapelle Saint-Clair,,,osm,medium
e11793e88a01,,,,,,,50.7330661,1.5978512,unknown,unknown,Calvaire des marins,,,osm,medium
1cf8ba6a4848,,,Beauly,,,,57.4709373,-4.488272,commercial,shop,Ffordes Photographic,,,osm,medium
c5d39c1903b3,,,,,,,51.4879545,-3.2802695,unknown,unknown,Saint Teilo's Church,,,osm,medium
d5b6f2d4b65c,,,Banchory,,,,57.0843078,-2.3441668,unknown,unknown,Drumoak Church,,,osm,medium
b00a8815e299,,,,,,,57.4709539,-4.3917257,unknown,unknown,,,,osm,medium
802d24328981,,,,,,,57.1322129,-2.6903968,unknown,unknown,Stothart Memorial Church,,,osm,medium
107bd0627b09,,,,,,,57.1432798,-2.6349365,unknown,unknown,,,,osm,medium
1b244f41408b,,,,,,,55.8904989,-3.8920579,unknown,unknown,,,,osm,medium
fbf4fd4db313,,,Alford,,,,57.0831759,-2.7861754,unknown,unknown,Coo Cathedral,,,osm,medium
c62cf520c390,,,,,,,55.0640174,-3.6002157,unknown,unknown,,,,osm,medium
57a8235793ee,,,,,,,55.1628514,-1.5881709,unknown,unknown,,,,osm,medium
be0371870f74,,,,,,,53.1668632,-3.1385709,unknown,unknown,,,,osm,medium
2977f9f83fc2,,,,,,,57.704835,-2.8560855,unknown,unknown,,,,osm,medium
acf077daf9b2,Moorsholm Methodist Church,,,,,,54.5185245,-0.9373758,unknown,unknown,,,,osm,medium
8a16e9897730,,,,,,,57.664831,-3.009933,unknown,unknown,,,,osm,medium
bce07880eff1,,,,,,,50.9817081,0.0988255,unknown,unknown,,,,osm,medium
9d985ef6a4a2,,,Castletown,,,,54.0746354,-4.6542583,commercial,office,Haven Homes,,,osm,medium
e0a294855770,,,,,,,54.5029095,-1.3552494,unknown,unknown,Chapel of Rest,,,osm,medium
908f8bda5314,,,,,,,52.2524724,0.1062324,unknown,unknown,,,,osm,medium
abbc267a9227,,,,,,,55.2534565,-1.6024809,unknown,unknown,,,,osm,medium
9d4ddf61e6c9,,,,,,,55.926536,-3.2084168,unknown,unknown,Braid Church,,,osm,medium
2b8c0bab6ecd,,,Chatham,,,,51.3799412,0.5287985,unknown,unknown,,,,osm,medium
f69e0b6ee753,,,Sheffield,,,,53.3940061,-1.5455176,unknown,unknown,,,,osm,medium
b26946565f49,,,,,,,52.6688005,-0.7268785,unknown,unknown,,,,osm,medium
70ed80985e87,,,,,,,51.7314981,0.6733015,other_faith,other_faith_general,Taoist Tai Chi Society,,,osm,medium
a1700acafd71,Lauriston United Presbyterian Church,,,,,,55.9444914,-3.2001538,mosque,mosque_general,Dar Al-Arqam,,,osm,medium
e13438bbceb7,Halling Baptist Church,,Halling,,,,51.3522672,0.4427339,unknown,unknown,,,,osm,medium
d2fb143d2106,,,Timahoe,,,,52.9605476,-7.2034277,unknown,unknown,Timahoe Church (C of I),,,osm,medium
34918f5fa3f3,,,,,,,51.4846339,-3.1649879,unknown,unknown,,,,osm,medium
68d54ab527ad,,,Llangollen,,,,52.9691183,-3.1706945,unknown,unknown,,,,osm,medium
f290fa4641c5,,,,,,,50.9709669,-2.3130657,unknown,unknown,,,,osm,medium
6ca239b5131c,,,,,,,53.4066755,-1.4321089,arts_culture,theatre,Greentop Circus Centre,,,osm,medium
06baafcff06e,,,Edinburgh,,,,55.9509268,-3.2205227,unknown,unknown,Belford Hostel,,,osm,medium
563e58078ce0,,,,,,,50.9922723,-0.6075137,unknown,unknown,,,,osm,medium
47f4a011388a,,,,,,,53.3511374,-1.4454197,unknown,unknown,,,,osm,medium
5a202ce22911,Corran Esplanade Church,,,,,,56.4191271,-5.4770532,unknown,unknown,Rainbow Childcare,,,osm,medium
7654fe369015,,,,,,,51.6194684,-3.4512586,community,community_centre,Trinity Hall,,,osm,medium
3080d3f88180,Saint Cairbre's,,,,,,54.0957895,-4.7102878,unknown,unknown,,,,osm,medium
b9871a7c8c96,,,,,,,50.6221928,-3.4093457,unknown,unknown,,,,osm,medium
069140330478,,,,,,,50.6210873,-3.4112411,unknown,unknown,,,,osm,medium
f2948caf88c3,,,Chatham,,,,51.3820771,0.5199388,unknown,unknown,King's Church Medway,,,osm,medium
44a1f38df14e,,,,,,,52.3442508,1.5103064,unknown,unknown,,,,osm,medium
9ac56484525f,,,,,,,56.1234759,-3.9181288,unknown,unknown,Bell Tower,,,osm,medium
91325ddebe43,,,Blaenavon,,,,51.7708187,-3.0960924,unknown,unknown,Zion Baptist Church,,,osm,medium
4c11cf91f1b0,,,,,,,53.3796071,-1.5213458,unknown,unknown,,,,osm,medium
50488f7cf939,,,,,,,53.25534,-1.7455919,residential,residential_general,Trinity House,,,osm,medium
5404a0f009bc,,,,,,,54.8834496,-1.6616315,unknown,unknown,Pit Hill Methodist Chapel,,,osm,medium
932f0ded8603,,,,,,,52.9027103,-4.0653813,unknown,unknown,,,,osm,medium
2215f4ccd745,Église Sainte-Marie-Madeleine-Postel,,,,,,49.6411765,-1.6431785,unknown,unknown,Église évangélique,,,osm,medium
69c151a6506a,,,Cherbourg-Octeville,,,,49.6407164,-1.6311148,unknown,unknown,Ehpad La Bucaille,,,osm,medium
fa387e0c2de5,,,,,,,53.0499504,-2.1903499,unknown,unknown,,,,osm,medium
9c9740257bfe,,,,,,,54.0035197,-1.5345405,unknown,unknown,,,,osm,medium
0ae6ad8eee3e,,,Derby,,,,52.9189991,-1.4979582,other_faith,other_faith_general,"Science of the Soul, Derby",,,osm,medium
6f48ea7fcd98,,,,,,,51.4923234,-0.1273221,unknown,unknown,,,,osm,medium
342ce80ab498,,,,,,,53.3885926,-1.5066557,unknown,unknown,Hale Court,,,osm,medium
2ba429d238cd,Kingdom Hall of Jehovah's Witnesses,,Nottingham,,,,52.9568784,-1.1397217,community,community_centre,Kingdom Hall,,,osm,medium
03f74fa478d3,,,,,,,53.3400282,-1.4932005,unknown,unknown,,,,osm,medium
563afd437dad,,,Dublin,,,,53.3435489,-6.2609801,unknown,unknown,,,,osm,medium
fe74de989533,,,,,,,53.3885486,-1.5041522,unknown,unknown,,,,osm,medium
896b1646e532,,,,,,,56.7275642,-2.6524751,unknown,unknown,Maison Dieu Church,,,osm,medium
771a73ebc79e,,,,,,,55.1726529,-1.9394523,unknown,unknown,,,,osm,medium
79f29f9390f6,,,Peterhead,,,,57.4714114,-1.7813503,unknown,unknown,Trinity Parish Church,,,osm,medium
06de091a9f6a,,,,,,,51.3978452,-2.3959316,unknown,unknown,,,,osm,medium
b793906d8f32,,,,,,,49.5350261,0.1461645,unknown,unknown,,,,osm,medium
81a3855252e4,,,Glasgow,,,,55.8917853,-4.3744802,community,community_centre,St Brendan's Church Hall,,,osm,medium
531411ed145e,,,,,,,56.3126472,-3.5872093,unknown,unknown,Saint Serf's Church,,,osm,medium
4d3a57aa15ec,,,,,,,58.8058647,-3.2173186,unknown,unknown,Saint John,,,osm,medium
86d0be1f0bdc,,,Graemsay,,,,58.9216693,-3.2921644,unknown,unknown,Graemsay Old Parish Church (building at risk),,,osm,medium
d042aa192ca2,"Church of St John the Evangelist;St John's, Smith Square",,London,,,,51.495976,-0.1270485,arts_culture,arts_centre,Smith Square Hall,,,osm,medium
7f9f9285b896,,,,,,,56.9619311,-2.2435279,unknown,unknown,St Ciaran's Church Fetteresso,,,osm,medium
ebb8ee19c9bc,,,,,,,51.0890822,-2.2668795,unknown,unknown,,,,osm,medium
7129f75c324c,,,,,,,54.9855668,-3.2613965,unknown,unknown,,,,osm,medium
b84720fae21b,,,Durham,,,,54.748881,-1.443026,commercial,shop,Budgens,,,osm,medium
3c8abe071dc2,,,,,,,57.6102054,-3.6888764,unknown,unknown,The Old Kirk B&B,,,osm,medium
0e705761de5b,,,,,,,55.8525942,-4.0208872,unknown,unknown,,,,osm,medium
eb9967696775,,,,,,,53.8455477,-2.9687151,other_faith,other_faith_general,,,,osm,medium
d8844a65633a,,,,,,,51.709116,-3.2633245,unknown,unknown,,,,osm,medium
acc877ebabe2,,,,,,,51.5705719,0.6479763,unknown,unknown,,,,osm,medium
34f67e1937c2,,,,,,,52.6301361,1.2710475,community,community_centre,Parish Hall,,,osm,medium
14d6781289fd,,,,,,,53.4018292,-1.4590621,unknown,unknown,,,,osm,medium
214ff96dbabc,,,,,,,53.7362713,-0.3582081,unknown,unknown,City Temple,,,osm,medium
a3362dbdd513,,,,,,,53.3619561,-1.5626533,unknown,unknown,Mayfield Chapel,,,osm,medium
e2cc2a1c96b3,,,,,,,49.51058,0.1890885,unknown,unknown,,,,osm,medium
b2fafe19a906,,,,,,,51.13016,-2.7505145,other_faith,other_faith_general,,,,osm,medium
6f175c89d5aa,,,Taunton,,,,51.02589,-3.0962299,unknown,unknown,Oakwood Church,,,osm,medium
